COUNTYGEOID,C01,C02,C03,C04,C05,label
29005,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776068,-0.04390749017079098,3
29007,-0.4588924590416168,0.7910054208755111,0.02522750671645725,-0.010365663820297086,-0.018506182950857288,2
29009,-0.08631317802311911,-0.12854853747411446,-0.016384460231420615,-0.06681607971417247,-0.08779774901426315,3
29011,-0.1087123928884769,-0.16373845136229756,-0.02650466481305828,-0.1092474060600248,-0.1020767202901039,3
29013,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776066,-0.04390749017079098,3
29015,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776066,-0.04390749017079098,3
29017,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776066,-0.04390749017079098,3
29019,0.7982987289872777,0.1887840990420204,0.2383882575891053,0.06345449498592365,0.029014829802908218,1
29021,-0.458910956746864,0.7909887653095959,0.02509716547230669,-0.01082870560601553,-0.01676363477719538,2
29023,0.8327931647459407,0.2437964780865977,-0.1365601681505466,-0.07348107646823117,-0.025954162326578472,1
29025,-0.07880609982962412,-0.11132891368754304,-0.01152485358966718,-0.05604569181776066,-0.04390749017079097,3
29027,-0.1390779047647112,-0.2514927168980162,-0.058387282772721025,-0.2496527040525276,-0.4774452464042475,3
29029,0.8329535838631821,0.2440831241411605,-0.13643825254291578,-0.07312471635963992,-0.026075429047230852,1
29031,-0.08539446489551834,-0.14405799785819398,-0.08878488583453943,0.11875701046085653,-0.022386778991607452,3
29033,-0.4601967209443813,0.7871369483141746,0.01075306931330292,0.02012961287958555,-0.013038207826146146,2
29035,-0.07880609982962411,-0.11132891368754304,-0.011524853589667178,-0.05604569181776068,-0.04390749017079097,3
29037,-0.1296847141011325,-0.21337404004280414,-0.10587475080004884,-0.35633019364072593,0.7051948007483598,0
29039,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776066,-0.04390749017079098,3
29041,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776068,-0.04390749017079098,3
29043,-0.10123949249994127,-0.15771030785730675,-0.02527003314949312,-0.09809140721541612,-0.11305812291519833,3
29045,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776068,-0.04390749017079098,3
29047,0.6595382636839028,0.16843519857503292,-0.12520470349047694,-0.03601620541189615,-0.026950210350655503,1
29049,-0.13573972160720238,-0.2472717523142716,-0.0580543118288434,-0.25729794256634875,-0.5098645059275771,3
29051,-0.10562758649665674,-0.1957319961867162,-0.30743527160859,0.5617035708226328,0.055021322859553266,5
29053,0.8329553063398231,0.2440868308584673,-0.1364373858864018,-0.07312036273803592,-0.026069298540859275,1
29055,-0.07965419980217778,-0.11163363812483468,-0.011020402311453598,-0.056594104484573964,-0.04469262569915011,3
29057,-0.07880609982962412,-0.11132891368754304,-0.011524853589667176,-0.05604569181776068,-0.04390749017079098,3
29059,-0.07880609982962412,-0.11132891368754304,-0.011524853589667176,-0.05604569181776068,-0.043907490170790965,3
29061,-0.07880609982962412,-0.11132891368754304,-0.01152485358966718,-0.05604569181776066,-0.043907490170790965,3
29063,-0.07880609982962412,-0.11132891368754304,-0.011524853589667185,-0.05604569181776066,-0.043907490170790965,3
29065,-0.07880609982962412,-0.11132891368754304,-0.011524853589667185,-0.05604569181776066,-0.043907490170790965,3
29067,-0.10123949249994124,-0.15771030785730678,-0.025270033149493082,-0.09809140721541612,-0.11305812291519833,3
29069,0.8321500412361856,0.2435135810578159,-0.1363748675449921,-0.07308449311053297,-0.026647690058807155,1
29071,0.8338236181990835,0.2414679914863445,-0.12209038370046035,-0.07057397773651966,-0.017523199124740384,1
29073,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776066,-0.04390749017079098,3
29075,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776066,-0.04390749017079098,3
29077,0.7862896896033074,0.21500066683131772,-0.1448752090726408,-0.049343187206120964,-0.031490230091844484,1
29079,-0.10123949249994124,-0.15771030785730686,-0.025270033149493096,-0.09809140721541612,-0.11305812291519833,3
29081,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776069,-0.04390749017079098,3
29083,-0.10735382977848246,-0.16583036424725195,-0.03526599355153137,-0.12494852928578777,-0.02219073251112881,3
29085,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776069,-0.04390749017079098,3
29087,-0.2965973627926983,0.1975235994741721,-0.09094613154538184,-0.3259833640918764,0.7291503182005349,0
29089,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776069,-0.04390749017079098,3
29091,0.8329534462156634,0.24408302467060855,-0.13643856262204798,-0.07312359699411558,-0.026074840148102338,1
29093,-0.13689425360803065,-0.21321523973006296,-0.11929219786304172,-0.3825412055654509,0.804135530971836,0
29095,0.8068222927197399,0.2302663377197845,-0.11452458411132076,-0.055208218812605694,-0.02232113772832633,1
29097,0.8328673984684176,0.2439385212851443,-0.13648067388909085,-0.07327899157623087,-0.0262457946954116,1
29099,-0.0365502145564521,-0.1831592183593465,-0.1957625519350066,-0.1823443230978794,0.7212414795644413,0
29101,-0.10735382977848246,-0.16583036424725195,-0.03526599355153135,-0.12494852928578774,-0.02219073251112879,3
29103,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776069,-0.04390749017079098,3
29105,0.8319002045483374,0.2418152246435545,-0.137167527363091,-0.07627083148913745,-0.033142566515974775,1
29107,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776069,-0.04390749017079098,3
29109,-0.07676933751701781,-0.12747157348448107,-0.021304446655265714,-0.021530775598744143,-0.04631741721405176,3
29111,-0.07880609982962412,-0.11132891368754304,-0.01152485358966718,-0.05604569181776066,-0.043907490170790965,3
29113,-0.13573972160720246,-0.24727175231427154,-0.05805431182884337,-0.2572979425663487,-0.5098645059275773,3
29115,-0.07880609982962412,-0.11132891368754304,-0.01152485358966718,-0.05604569181776066,-0.043907490170790965,3
29117,-0.10977314650553703,-0.1716196819281596,-0.037242820806700085,-0.1335300160066401,-0.04222665054123936,3
29119,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776068,-0.04390749017079098,3
29121,0.7983888198274725,0.317566409266672,-0.13295671671188342,-0.06926362360841948,-0.0239932979575778,1
29123,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776068,-0.04390749017079098,3
29125,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776068,-0.04390749017079098,3
29127,-0.025662055819583127,-0.09195382097774762,-0.02258385615059991,-0.04358416830009115,-0.04249059103996102,3
29129,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776066,-0.04390749017079098,3
29131,-0.10729337987105107,-0.1727021074652694,-0.025883326379788397,-0.12814864597151754,-0.14543669508260254,3
29133,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776066,-0.04390749017079098,3
29135,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776066,-0.04390749017079098,3
29137,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776066,-0.04390749017079098,3
29139,0.832955677481962,0.244087630313178,-0.13643719886883365,-0.07311942355302746,-0.02606797605741121,1
29141,-0.07880609982962411,-0.11132891368754304,-0.011524853589667176,-0.05604569181776068,-0.043907490170790965,3
29143,0.6046459045232633,0.14603827925668114,-0.10838545938402416,-0.08078334918047446,-0.02504357212113121,1
29145,0.023256513181070432,-0.1820208849699646,0.8628629608649118,0.2664478685310358,0.08381895428957988,4
29147,0.8329095038883193,0.24400120242570775,-0.13647449910453496,-0.07322810884843622,-0.026033740923462098,1
29149,-0.0788060998296241,-0.11132891368754304,-0.011524853589667176,-0.05604569181776066,-0.04390749017079097,3
29151,-0.10729337987105103,-0.17270210746526948,-0.02588332637978841,-0.12814864597151754,-0.1454366950826026,3
29153,-0.0788060998296241,-0.11132891368754304,-0.011524853589667176,-0.05604569181776066,-0.04390749017079097,3
29155,-0.1269641516295836,-0.21388436388347976,-0.4172442363006663,0.7847768650287469,0.0940810758054202,5
29157,-0.10835681353268788,-0.1731256265251913,-0.02876320338901286,-0.11671335042635875,-0.13892133866111642,3
29159,0.8266483008367558,0.2127154252764396,0.12105014446998852,0.021340753665362956,0.012551074120842451,1
29161,-0.07880609982962411,-0.11132891368754304,-0.01152485358966718,-0.05604569181776066,-0.043907490170790965,3
29163,-0.18643067179534245,-0.06453170558593145,-0.395392980536756,0.768555198705845,0.0969036478339346,5
29165,-0.11539455633579745,-0.18763867854686994,-0.12182664753845734,0.05926419460602971,0.007073000342970973,3
29167,-0.10729337987105107,-0.17270210746526946,-0.02588332637978836,-0.12814864597151754,-0.14543669508260265,3
29169,0.030211825831178308,-0.17125631901565722,0.8826476562448182,0.2761287975249457,0.09547902220240197,4
29171,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776066,-0.043907490170790965,3
29173,0.2694554261913379,-0.052094473038338564,-0.038201201597611686,0.3125778495596145,0.0267945878898029,3
29175,-0.10735416382435284,-0.16583105489287406,-0.03526619822431493,-0.1249491553684989,-0.02219176221521829,3
29177,-0.0812609465305579,-0.11332012372240048,-0.011896624447511462,-0.054929284742446134,-0.04454581772109538,3
29179,-0.10705131042981103,-0.17505898846318815,-0.04191138380782152,-0.07836442308052739,-0.09568600179053564,3
29181,-0.07880609982962412,-0.11132891368754304,-0.01152485358966718,-0.05604569181776069,-0.04390749017079097,3
29183,0.7562243068913951,0.15327551662948288,0.3000186858449008,0.11782241490644538,0.0948421674213044,1
29185,-0.07880609982962411,-0.11132891368754304,-0.01152485358966718,-0.05604569181776066,-0.043907490170790965,3
29186,-0.4135493439264457,0.556999130699443,-0.22131314105526734,0.4784158568799008,0.060031547770559815,2
29187,-0.10356984456886074,-0.16214657462046167,-0.027225561243669382,-0.10375915688961017,-0.11097749526011394,3
29189,0.8390420937144887,0.2322974910707329,-0.02228388004727461,-0.027732030232548225,-0.008364431156032021,1
29195,-0.4588103091218941,0.7911803537076395,0.025298850055668256,-0.01041230445617835,-0.01868421229200085,2
29197,-0.07880609982962411,-0.11132891368754304,-0.01152485358966718,-0.05604569181776066,-0.043907490170790965,3
29199,-0.0788060998296241,-0.11132891368754308,-0.011524853589667178,-0.05604569181776066,-0.043907490170790965,3
29201,-0.13512632175208295,-0.20987456777726607,-0.11806149002907655,-0.3791928256865886,0.8043229442927771,0
29203,-0.0788060998296241,-0.11132891368754308,-0.011524853589667178,-0.05604569181776066,-0.043907490170790965,3
29205,-0.13573972160720246,-0.2472717523142716,-0.05805431182884339,-0.2572979425663488,-0.5098645059275773,3
29207,-0.1265160914982069,-0.24166790634079874,-0.048395275216326236,-0.2354116649260285,-0.44509769303305335,3
29209,-0.0788060998296241,-0.11132891368754308,-0.011524853589667178,-0.05604569181776066,-0.043907490170790965,3
29211,-0.0788060998296241,-0.11132891368754308,-0.011524853589667178,-0.05604569181776066,-0.043907490170790965,3
29213,-0.0788060998296241,-0.11132891368754308,-0.011524853589667178,-0.05604569181776066,-0.043907490170790965,3
29215,-0.07880609982962411,-0.11132891368754304,-0.011524853589667176,-0.05604569181776068,-0.043907490170790965,3
29217,-0.1014525839745788,-0.15816944846758485,-0.025377369247584186,-0.09863116874624504,-0.11381788897741532,3
29219,-0.10125847789101207,-0.15775564048532462,-0.02528554936751587,-0.09815851994256804,-0.11321350980654135,3
29221,-0.07913467432780279,-0.11228530625082356,-0.014965708788686803,-0.04460176939603745,-0.043615457225640086,3
29223,-0.10729337987105107,-0.17270210746526946,-0.025883326379788383,-0.12814864597151754,-0.14543669508260254,3
29225,-0.13719804976215122,-0.25001614909055203,-0.0592682943700559,-0.2607246470133583,-0.5080122702293169,3
29227,-0.0788060998296241,-0.11132891368754304,-0.011524853589667176,-0.05604569181776066,-0.04390749017079097,3
29229,-0.1358037068584053,-0.2474039681318594,-0.05809346856039735,-0.2574174793404089,-0.5100605494962902,3
29510,0.6923435375511295,0.12248989340261145,0.4381802830405972,0.14458464645730218,0.07245528323257602,1
69085,-0.0788060998296241,-0.11132891368754304,-0.011524853589667178,-0.05604569181776066,-0.04390749017079097,3
69100,-0.10717671615846057,-0.17531818287661732,-0.04198801540715252,-0.0785999462008021,-0.0960731185430108,3
69110,-0.1224387718788044,-0.21642961630655586,-0.4116705329744204,0.7765118980981107,0.09436430768433103,5
69120,-0.10719031962782333,-0.17534628899217794,-0.041996303125045056,-0.07862555312183597,-0.09611517858436984,3
28001,-0.458757454535209,0.7913141386338152,0.02534809572225041,-0.010201945502015568,-0.018155186419981525,2
28003,-0.0769297414796062,-0.1367257977630896,-0.007203627851237606,-0.07247651145694578,-0.06352541045796466,3
28005,-0.10534676995936908,-0.15639171257925322,-0.024807538078247975,-0.10054952979250767,-0.08969564293061448,3
28007,-0.0788060998296241,-0.11132891368754304,-0.011524853589667178,-0.05604569181776066,-0.04390749017079097,3
28009,-0.0788060998296241,-0.11132891368754304,-0.011524853589667176,-0.05604569181776066,-0.04390749017079097,3
28011,-0.0756606152954789,-0.12314823447069488,-0.005895579372032589,-0.054153841793327794,-0.051996995966460416,3
28013,-0.10729337987105107,-0.17270210746526946,-0.025883326379788376,-0.12814864597151748,-0.1454366950826026,3
28015,-0.0788060998296241,-0.11132891368754304,-0.011524853589667176,-0.05604569181776066,-0.04390749017079097,3
28017,-0.10729337987105107,-0.17270210746526946,-0.025883326379788376,-0.12814864597151754,-0.14543669508260254,3
28019,-0.10735382977848247,-0.16583036424725184,-0.03526599355153125,-0.12494852928578774,-0.02219073251112881,3
28021,-0.0788060998296241,-0.11132891368754304,-0.011524853589667176,-0.05604569181776068,-0.04390749017079097,3
28023,0.8329556774819619,0.24408763031317796,-0.13643719886883365,-0.07311942355302754,-0.02606797605741125,1
28025,0.3466702883576664,-0.04446778993324164,0.7747689026301519,0.2457252189393719,0.08874204401226228,4
28027,0.8254527901164722,0.234988361327514,-0.1446146933738128,-0.09910194236918386,0.042197907199377535,1
28029,-0.07812916774367965,-0.11416961517442573,-0.011492831972494134,-0.058426582737809936,-0.04637254002708505,3
28031,-0.0909923879338538,-0.16966665481243928,-0.201352289709368,0.3455045262981405,0.023385076750524637,5
28033,-0.033259642172819535,-0.15883498779415736,0.35239284230092466,0.0625101694283503,-0.005962572160446737,3
28035,-0.07958002780947412,-0.12000733877189475,-0.009093909943184993,-0.05502692062379783,-0.04759212409097263,3
28037,-0.0788060998296241,-0.11132891368754304,-0.01152485358966718,-0.05604569181776066,-0.04390749017079097,3
28039,-0.11105400046534752,-0.17469528941071485,-0.03828909074154024,-0.13809808310398786,-0.05303197434706069,3
28041,-0.0788060998296241,-0.11132891368754308,-0.01152485358966717,-0.05604569181776066,-0.04390749017079098,3
28043,0.802399185334437,0.3097699183101032,-0.13337668415874662,-0.06969800848292075,-0.0242326154019138,1
28045,-0.34145082675793603,0.7400648956916104,0.010037291573099363,-0.01399601868171916,-0.020265249441116844,2
28047,-0.04225733213505455,-0.1753008424234637,-0.17685941513442968,-0.08476493231738752,0.4755386504881389,0
28049,0.7272169674970232,0.13915242341468215,0.37823681946782695,0.11136737581574177,0.04133732756007455,1
28051,-0.11036486717077773,-0.1674324998855201,-0.02733860929600376,-0.113680549653021,-0.10850567985489458,3
28053,-0.07880609982962407,-0.111328913687543,-0.011524853589667173,-0.05604569181776068,-0.043907490170790965,3
28055,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776066,-0.04390749017079098,3
28057,-0.07864339537910084,-0.11539967946287615,-0.011914604836523185,-0.06025659082512839,-0.05061911579134428,3
28059,-0.011450620444470651,-0.09788677035442156,-0.3854279766411197,0.7322684941578175,0.09574268360199198,5
28061,-0.0788060998296241,-0.11132891368754308,-0.011524853589667178,-0.05604569181776066,-0.04390749017079097,3
28063,-0.07880609982962407,-0.111328913687543,-0.011524853589667176,-0.05604569181776066,-0.04390749017079095,3
28065,-0.07880609982962407,-0.111328913687543,-0.011524853589667174,-0.05604569181776066,-0.04390749017079095,3
28067,0.04371144251177169,0.5076038099451166,0.5990257362829454,0.2468619888967493,0.08478274496217797,4
28069,-0.08152472077713803,-0.11588584268131864,-0.012451951535087376,-0.05983309436943795,-0.04359188652223642,3
28071,-0.4592723605579823,0.7899721461001267,0.02502098418062701,-0.011263404812002468,-0.019228464492949814,2
28073,-0.12645129719240555,-0.212762032653625,-0.4170678767437839,0.7867458007365932,0.09692596123154418,5
28075,-0.1134614081105754,-0.2075062382193238,-0.3591099176731176,0.6666295208485881,0.07061667773193847,5
28077,-0.45873693130298293,0.7913556444715711,0.02535846382943688,-0.010155532608179493,-0.0180941153954042,2
28079,-0.0788060998296241,-0.11132891368754308,-0.01152485358966718,-0.05604569181776066,-0.04390749017079098,3
28081,-0.08657643206354368,-0.10098862077764466,-0.005694180100858182,-0.054171252610363166,-0.04915159214343217,3
28083,-0.08554567802561958,-0.15964291593913765,-0.1435652463925452,0.2196714039474551,-0.001033777025834622,3
28085,-0.08019647599559829,-0.1168636226513186,-0.006736150374738947,-0.05435189242440305,-0.04827931495999793,3
28087,-0.447188196018828,0.7783701770235238,0.09892695767202796,0.03948208023241539,-0.00288840935269164,2
28089,-0.12735402467716098,-0.21464435022305667,-0.4172074559029421,0.7837341752815071,0.09363576517492243,5
28091,-0.10123949249994124,-0.15771030785730686,-0.025270033149493068,-0.09809140721541604,-0.1130581229151983,3
28093,0.8327670548485672,0.24375809046365746,-0.1365244481983136,-0.07346173614985488,-0.026471799081671958,1
28095,-0.0811629411533005,-0.11618365099059873,-0.012207912795801409,-0.04865949919894052,-0.04535012236788491,3
28097,0.030065629118978542,-0.1710993078527397,0.8815097509372207,0.275981278408745,0.09533244034930807,4
28099,-0.07685619395000683,-0.1365969347394691,-0.007158062232594077,-0.07237925405065977,-0.06367944507735451,3
28101,-0.10832124941030924,-0.17747331224037888,-0.04296035673735083,-0.08147705924962666,-0.09464402609885927,3
28103,-0.0788060998296241,-0.11132891368754308,-0.01152485358966718,-0.05604569181776066,-0.04390749017079097,3
28105,-0.0788060998296241,-0.11132891368754308,-0.011524853589667174,-0.05604569181776066,-0.043907490170790965,3
28107,0.8328469434097889,0.2438709830746485,-0.13649997535791014,-0.07333238220688923,-0.026370955682643853,1
28109,-0.11527681132041605,-0.1895914718677006,-0.05644782550490441,-0.12319528411769301,0.015625136858874927,3
28111,-0.4587404509876301,0.7913492901594985,0.02535635613728604,-0.010160933842154805,-0.018100272895540045,2
28113,-0.10705131042981098,-0.1750589884631881,-0.04191138380782152,-0.07836442308052738,-0.09568600179053573,3
28115,-0.08254325875722952,-0.11648766288620742,-0.01614844976549005,-0.05995254528182337,-0.056996887040527175,3
28117,0.030207137064237437,-0.17126601343956374,0.8826447497508515,0.27612004395977724,0.09546461611416386,4
28119,-0.07880609982962412,-0.11132891368754304,-0.011524853589667176,-0.05604569181776066,-0.04390749017079097,3
28121,-0.08954832334770073,-0.13156115636632953,-0.018707169736346854,-0.07523813572638803,-0.04069761876395518,3
28123,-0.07880609982962412,-0.11132891368754304,-0.011524853589667174,-0.05604569181776066,-0.04390749017079097,3
28125,-0.07880609982962412,-0.11132891368754304,-0.011524853589667174,-0.05604569181776066,-0.04390749017079097,3
28127,-0.07880609982962411,-0.11132891368754304,-0.011524853589667176,-0.05604569181776068,-0.043907490170790965,3
28129,-0.4592990160447076,0.7898620699072332,0.02499806658415861,-0.01133598342260852,-0.01930117634673721,2
28131,-0.12856706874112458,-0.19854163427870786,-0.1030266904202377,-0.33320791159149976,0.6756504194484261,0
28133,-0.12659843226760384,-0.2131072152251252,-0.4171260541187449,0.7860927853386388,0.09637509676050324,5
28135,-0.07880609982962411,-0.11132891368754304,-0.011524853589667176,-0.05604569181776066,-0.043907490170790965,3
28137,0.315425647321752,0.017930771951656734,-0.062091851780211524,-0.07986803058794748,-0.05656276015196705,3
28139,0.029635684293162774,-0.17393795988401067,0.8792011991352259,0.2725396138820805,0.09205810244933547,4
28141,-0.1213551470932127,-0.1939449783628944,-0.03730245695617319,-0.15144244602060775,-0.20418514152193504,3
28143,-0.13513231476983376,-0.2098888781841684,-0.11806638682232695,-0.3792140080017064,0.8042738734602627,0
28145,0.03019407210207407,-0.1712953998054373,0.8825682220491298,0.2762482112977192,0.09545284376611328,4
28147,-0.07880609982962412,-0.11132891368754304,-0.01152485358966718,-0.05604569181776066,-0.043907490170790965,3
28149,-0.4589717654560965,0.7908340179249909,0.0233414218684681,-0.0059864908767772364,-0.017383262496411447,2
28151,0.8315687451640924,0.24126840230540755,-0.14367004861648788,-0.0577090635929378,-0.02348698229349932,1
28153,-0.10123949249994124,-0.15771030785730686,-0.0252700331494931,-0.09809140721541602,-0.11305812291519825,3
28155,0.832955677481962,0.244087630313178,-0.1364371988688337,-0.07311942355302739,-0.026067976057411228,1
28157,-0.08127139024746538,-0.11333785603983848,-0.011901851231782378,-0.05494679734613778,-0.04456383557421445,3
28159,-0.4598282444524414,0.7875443821008908,0.024467090745339044,-0.013267251189944823,-0.022493536327169,2
28161,-0.10729337987105107,-0.1727021074652694,-0.025883326379788317,-0.12814864597151754,-0.1454366950826025,3
28163,-0.11396455259400767,-0.18171333758776967,-0.04066570889261716,-0.14854671110683526,-0.07813089317762548,3
30001,-0.0788060998296241,-0.11132891368754308,-0.011524853589667173,-0.05604569181776066,-0.04390749017079098,3
30003,-0.0788060998296241,-0.11132891368754308,-0.011524853589667174,-0.05604569181776066,-0.04390749017079097,3
30005,-0.0788060998296241,-0.11132891368754308,-0.011524853589667174,-0.05604569181776066,-0.04390749017079097,3
30007,-0.0788060998296241,-0.11132891368754308,-0.011524853589667174,-0.05604569181776066,-0.04390749017079097,3
30009,-0.0788060998296241,-0.11132891368754308,-0.011524853589667176,-0.05604569181776066,-0.04390749017079097,3
30011,-0.07880609982962407,-0.111328913687543,-0.01152485358966717,-0.05604569181776066,-0.043907490170790965,3
30013,-0.12674927048735504,-0.2134362258893592,-0.4172895462552153,0.7860876838975711,0.09616254158215322,5
30015,-0.07880609982962407,-0.111328913687543,-0.01152485358966717,-0.05604569181776066,-0.043907490170790965,3
30017,-0.07880609982962407,-0.111328913687543,-0.01152485358966717,-0.05604569181776066,-0.043907490170790965,3
30019,-0.07880609982962387,-0.11132891368754272,-0.011524853589667141,-0.05604569181776052,-0.04390749017079087,3
30021,-0.07880609982962387,-0.11132891368754272,-0.011524853589667143,-0.056045691817760486,-0.04390749017079086,3
30023,-0.07880609982962387,-0.11132891368754272,-0.011524853589667141,-0.05604569181776052,-0.04390749017079086,3
30025,-0.07880609982962387,-0.11132891368754272,-0.011524853589667141,-0.056045691817760514,-0.04390749017079087,3
30027,-0.0788060998296239,-0.11132891368754276,-0.011524853589667143,-0.056045691817760486,-0.04390749017079086,3
30029,-0.1053467699593691,-0.15639171257925286,-0.02480753807824819,-0.1005495297925074,-0.08969564293061431,3
30031,-0.12644195617860685,-0.21272680314964654,-0.4168483600359322,0.7860072113573421,0.09673814657978493,5
30033,-0.0788060998296239,-0.11132891368754276,-0.011524853589667143,-0.056045691817760486,-0.04390749017079086,3
30035,-0.0788060998296239,-0.11132891368754276,-0.011524853589667141,-0.056045691817760486,-0.04390749017079086,3
30037,-0.0788060998296239,-0.11132891368754276,-0.011524853589667141,-0.056045691817760486,-0.04390749017079086,3
30039,-0.0788060998296239,-0.11132891368754276,-0.011524853589667138,-0.056045691817760486,-0.04390749017079086,3
30041,-0.0788060998296239,-0.11132891368754276,-0.011524853589667138,-0.056045691817760486,-0.04390749017079086,3
30043,-0.15389384021435218,-0.2570131254286723,-0.1263660516084885,-0.4266092995798325,0.5345042463848525,0
30045,-0.0788060998296239,-0.11132891368754276,-0.011524853589667138,-0.056045691817760486,-0.04390749017079086,3
30047,-0.0788060998296239,-0.11132891368754276,-0.011524853589667138,-0.056045691817760486,-0.04390749017079086,3
30049,-0.1357636034050991,-0.2110616149970358,-0.118094727232312,-0.37688157770285613,0.798602751006988,0
30051,-0.0788060998296239,-0.11132891368754276,-0.011524853589667138,-0.056045691817760486,-0.04390749017079086,3
30053,-0.0788060998296239,-0.11132891368754276,-0.011524853589667143,-0.056045691817760486,-0.04390749017079086,3
30055,-0.0788060998296239,-0.11132891368754276,-0.011524853589667143,-0.056045691817760486,-0.04390749017079086,3
30057,-0.0788060998296239,-0.11132891368754276,-0.011524853589667141,-0.056045691817760514,-0.04390749017079087,3
30059,-0.0788060998296239,-0.11132891368754276,-0.011524853589667143,-0.056045691817760514,-0.04390749017079087,3
30061,-0.0788060998296239,-0.11132891368754276,-0.011524853589667143,-0.056045691817760514,-0.04390749017079087,3
30063,-0.44492588622640017,0.7953186492896682,0.018141059549146046,0.0002749531517827733,-0.016133430410437317,2
30065,-0.0788060998296239,-0.11132891368754276,-0.011524853589667143,-0.056045691817760514,-0.04390749017079087,3
30067,-0.0788060998296239,-0.11132891368754276,-0.011524853589667141,-0.056045691817760514,-0.04390749017079087,3
30069,-0.0788060998296239,-0.11132891368754276,-0.011524853589667141,-0.056045691817760486,-0.04390749017079086,3
30071,-0.0788060998296239,-0.11132891368754276,-0.011524853589667141,-0.056045691817760486,-0.04390749017079086,3
30073,-0.0788060998296239,-0.11132891368754276,-0.011524853589667141,-0.056045691817760486,-0.04390749017079086,3
30075,-0.0788060998296239,-0.11132891368754276,-0.011524853589667143,-0.056045691817760486,-0.04390749017079086,3
30077,-0.0788060998296239,-0.11132891368754276,-0.011524853589667143,-0.056045691817760486,-0.04390749017079086,3
30079,-0.0788060998296239,-0.11132891368754276,-0.011524853589667143,-0.056045691817760486,-0.04390749017079086,3
30081,-0.0788060998296239,-0.11132891368754276,-0.011524853589667143,-0.056045691817760486,-0.04390749017079086,3
30083,-0.0788060998296239,-0.11132891368754276,-0.011524853589667143,-0.056045691817760486,-0.04390749017079086,3
30085,-0.0788060998296239,-0.11132891368754276,-0.011524853589667143,-0.056045691817760486,-0.04390749017079086,3
30087,-0.13549489443178056,-0.21090724175189335,-0.11693212992529738,-0.3755108813096829,0.7869140986591169,0
30089,-0.0788060998296239,-0.11132891368754276,-0.011524853589667143,-0.056045691817760486,-0.04390749017079086,3
30091,-0.0788060998296239,-0.11132891368754276,-0.011524853589667141,-0.056045691817760486,-0.04390749017079086,3
30093,-0.13563237676130324,-0.21108816726125584,-0.11846304277566636,-0.3809771930245263,0.8001185921956722,0
30095,-0.10851871582323727,-0.16860490310565646,-0.036205022024410415,-0.12903121739983187,-0.03158459970751725,3
30097,-0.10735382977848218,-0.16583036424725162,-0.035265993551531004,-0.12494852928578735,-0.02219073251112885,3
30099,-0.0788060998296239,-0.11132891368754276,-0.011524853589667148,-0.05604569181776052,-0.04390749017079086,3
30101,-0.0788060998296239,-0.11132891368754276,-0.011524853589667148,-0.05604569181776052,-0.04390749017079085,3
30103,-0.0788060998296239,-0.11132891368754276,-0.011524853589667148,-0.05604569181776052,-0.04390749017079085,3
30105,-0.0788060998296239,-0.11132891368754276,-0.011524853589667148,-0.05604569181776052,-0.04390749017079085,3
30107,-0.0788060998296239,-0.11132891368754276,-0.011524853589667148,-0.05604569181776052,-0.04390749017079085,3
30109,-0.0788060998296239,-0.11132891368754276,-0.011524853589667143,-0.05604569181776052,-0.04390749017079086,3
30111,-0.07890478289489762,-0.2032579558032237,-0.3577618730205551,0.8125879930797544,0.10809808778726307,5
37001,0.5720707368531446,0.06191905883938813,0.5952302118852765,0.18759484667307488,0.0723905932765741,4
37003,-0.10729337987105173,-0.17270210746527073,-0.02588332637978784,-0.12814864597151698,-0.1454366950826033,3
37005,-0.0788060998296239,-0.1113289136875428,-0.01152485358966715,-0.056045691817760535,-0.04390749017079088,3
