COUNTYGEOID,C01,C02,C03,C04,label
01111,-0.18691160789061373,-0.0867216568703768,-0.015724190860216047,-0.03127373177767579,0
01113,-0.1869116078906138,-0.08672165687037682,-0.01572419086021606,-0.03127373177767579,0
01115,-0.1869116078906138,-0.08672165687037682,-0.01572419086021606,-0.03127373177767579,0
01117,0.4820382581109347,0.5342819776013741,-0.4220215969944481,0.006324686388910414,5
01119,-0.2151643917823298,-0.12309106773115712,-0.02454724625139742,0.9672717700735476,4
01121,-0.241998699041322,0.9041321664394786,0.10012449230386948,0.00396368122366226,3
01123,-0.18691160789061376,-0.08672165687037682,-0.01572419086021606,-0.0312737317776758,0
01125,0.4249211434410817,0.5712233555451368,-0.452013473629184,0.006702236311500661,5
01127,-0.18691160789061376,-0.08672165687037682,-0.015724190860216054,-0.0312737317776758,0
01129,-0.1888251520387888,-0.07414306658722837,-0.0163432286727185,-0.042429546096969695,0
01131,-0.18691160789061376,-0.08672165687037682,-0.015724190860216054,-0.0312737317776758,0
01133,-0.18691160789061376,-0.08672165687037682,-0.015724190860216054,-0.0312737317776758,0
05001,-0.18691160789061376,-0.08672165687037682,-0.015724190860216054,-0.0312737317776758,0
05003,-0.1869116078906138,-0.08672165687037682,-0.015724190860216054,-0.031273731777675805,0
05005,0.8108279520016661,-0.036011717508043224,0.013937856657771464,-0.001257340721475643,1
05007,-0.1869116078906138,-0.08672165687037682,-0.01572419086021606,-0.03127373177767581,0
05009,0.8108279520016661,-0.036011717508043224,0.013937856657771456,-0.0012573407214756373,1
05011,-0.1869116078906138,-0.08672165687037682,-0.01572419086021606,-0.03127373177767581,0
05013,-0.1869116078906138,-0.08672165687037682,-0.01572419086021606,-0.03127373177767581,0
05015,-0.1869116078906138,-0.08672165687037682,-0.01572419086021606,-0.03127373177767581,0
05017,-0.1869116078906138,-0.08672165687037682,-0.01572419086021606,-0.03127373177767581,0
05019,-0.18691160789061376,-0.08672165687037682,-0.015724190860216057,-0.03127373177767581,0
05021,-0.18691160789061376,-0.08672165687037682,-0.015724190860216057,-0.03127373177767581,0
05023,-0.18691160789061376,-0.08672165687037682,-0.015724190860216057,-0.03127373177767581,0
05025,-0.1977846058006168,-0.10518108136104272,-0.01985924231685178,-0.05627283259965512,0
05027,-0.2416728547316747,0.4989057549980118,0.7924113008570131,-0.004617879972393204,2
05029,-0.18691160789061376,-0.08672165687037682,-0.015724190860216054,-0.0312737317776758,0
05031,0.8108279520016661,-0.03601171750804323,0.013937856657771494,-0.001257340721475652,1
05033,-0.18691160789061376,-0.08672165687037682,-0.015724190860216054,-0.0312737317776758,0
05035,-0.2416728547316747,0.4989057549980118,0.7924113008570128,-0.004617879972393182,2
05037,0.8108279520016661,-0.036011717508043176,0.013937856657771523,-0.001257340721475625,1
05039,-0.1869116078906138,-0.08672165687037685,-0.015724190860216054,-0.0312737317776758,0
05041,-0.1869116078906138,-0.08672165687037685,-0.015724190860216054,-0.031273731777675805,0
05043,-0.18691160789061384,-0.08672165687037685,-0.015724190860216057,-0.0312737317776758,0
05045,-0.18691160789061384,-0.08672165687037685,-0.015724190860216057,-0.0312737317776758,0
05047,-0.18691160789061384,-0.08672165687037685,-0.015724190860216057,-0.0312737317776758,0
05049,-0.18691160789061384,-0.08672165687037685,-0.015724190860216057,-0.031273731777675805,0
05051,-0.18882515203878886,-0.07414306658722836,-0.01634322867271854,-0.042429546096969764,0
05053,-0.1869116078906138,-0.08672165687037685,-0.015724190860216054,-0.0312737317776758,0
05055,-0.1869116078906138,-0.08672165687037685,-0.015724190860216054,-0.0312737317776758,0
05057,0.8108279520016666,-0.03601171750804328,0.013937856657771482,-0.0012573407214756908,1
05059,-0.18691160789061384,-0.08672165687037685,-0.015724190860216054,-0.031273731777675805,0
05061,-0.22460354630082666,0.8446328160008241,-0.3761321851953262,-0.0018508759260188272,3
05063,0.7895375472550964,0.037557752712544565,0.11399445240742075,0.0003633070586426111,1
05065,-0.18691160789061384,-0.08672165687037685,-0.015724190860216057,-0.0312737317776758,0
05067,-0.21516439178232985,-0.12309106773115705,-0.02454724625139745,0.9672717700735474,4
05069,0.8098792787950683,-0.036004530722449135,0.013812149759547492,-0.0013220987461552661,1
05071,0.8108279520016665,-0.03601171750804343,0.013937856657771421,-0.0012573407214757535,1
05073,-0.18691160789061384,-0.08672165687037686,-0.015724190860216054,-0.0312737317776758,0
05075,-0.1869116078906138,-0.08672165687037682,-0.015724190860216054,-0.0312737317776758,0
05077,-0.1869116078906138,-0.08672165687037682,-0.015724190860216054,-0.0312737317776758,0
05079,-0.1869116078906138,-0.08672165687037682,-0.015724190860216054,-0.0312737317776758,0
05081,0.34258412779250075,0.6830936102296994,-0.3535901961584881,0.0070807676831538425,5
05083,-0.1869116078906138,-0.08672165687037682,-0.015724190860216054,-0.0312737317776758,0
05085,-0.2416728547316746,0.4989057549980117,0.7924113008570128,-0.004617879972393233,2
05087,-0.1869116078906138,-0.08672165687037682,-0.015724190860216054,-0.03127373177767579,0
05089,-0.1869116078906138,-0.08672165687037682,-0.015724190860216054,-0.0312737317776758,0
05091,-0.1869116078906138,-0.08672165687037682,-0.015724190860216054,-0.0312737317776758,0
05093,-0.21553289563745406,-0.119192280606802,-0.019302573580978758,0.967313519468609,4
05095,-0.1869116078906138,-0.08672165687037682,-0.015724190860216054,-0.0312737317776758,0
05097,-0.1869116078906138,-0.08672165687037682,-0.015724190860216054,-0.0312737317776758,0
05099,-0.18691160789061384,-0.08672165687037685,-0.015724190860216057,-0.0312737317776758,0
05101,-0.18691160789061384,-0.08672165687037685,-0.015724190860216057,-0.0312737317776758,0
05103,0.8108279520016664,-0.036011717508043516,0.013937856657771398,-0.0012573407214757915,1
05105,-0.18691160789061384,-0.08672165687037685,-0.015724190860216057,-0.0312737317776758,0
05107,-0.18691160789061384,-0.08672165687037685,-0.015724190860216057,-0.0312737317776758,0
05109,-0.18691160789061384,-0.08672165687037685,-0.015724190860216057,-0.0312737317776758,0
05111,-0.18691160789061384,-0.08672165687037686,-0.015724190860216054,-0.0312737317776758,0
05113,-0.18691160789061384,-0.08672165687037686,-0.015724190860216054,-0.0312737317776758,0
05115,-0.18691160789061384,-0.08672165687037686,-0.015724190860216054,-0.0312737317776758,0
05117,-0.18691160789061384,-0.08672165687037686,-0.015724190860216054,-0.0312737317776758,0
05119,0.8076718043670824,-0.011606440648783096,0.04765102431717862,-0.00017065026192221967,1
05121,0.8108279520016665,-0.03601171750804349,0.013937856657771407,-0.0012573407214757804,1
05123,-0.18691160789061387,-0.08672165687037688,-0.015724190860216064,-0.031273731777675805,0
05125,0.7700090366939324,0.07664776727051062,0.16791775331792916,0.001276482198642008,1
05127,-0.18691160789061387,-0.08672165687037688,-0.01572419086021606,-0.031273731777675805,0
05129,-0.18691160789061387,-0.08672165687037688,-0.01572419086021606,-0.031273731777675805,0
05131,0.7982526214950721,0.029819194317287807,0.10504198653159667,0.0016294791276740312,1
05133,-0.20049638065772185,-0.013019466227426744,-0.0868428633825554,-0.05344974146405082,0
05135,-0.18691160789061387,-0.08672165687037688,-0.01572419086021606,-0.03127373177767581,0
05137,-0.18691160789061387,-0.08672165687037688,-0.01572419086021606,-0.031273731777675805,0
05139,0.8058382280724148,-0.01756106101959019,0.024992003780337658,0.056963697749188275,1
05141,-0.18691160789061387,-0.08672165687037688,-0.015724190860216057,-0.03127373177767581,0
05143,0.8108279520016669,-0.036011717508043536,0.013937856657771376,-0.001257340721475846,1
05145,0.8108279520016669,-0.036011717508043536,0.013937856657771376,-0.0012573407214758494,1
05147,-0.18691160789061387,-0.08672165687037688,-0.015724190860216054,-0.031273731777675805,0
05149,-0.18691160789061387,-0.08672165687037688,-0.015724190860216054,-0.031273731777675805,0
60010,-0.18691160789061387,-0.08672165687037688,-0.015724190860216054,-0.031273731777675805,0
60020,-0.18691160789061387,-0.08672165687037688,-0.015724190860216054,-0.031273731777675805,0
60030,-0.18691160789061387,-0.08672165687037688,-0.015724190860216054,-0.031273731777675805,0
60040,-0.18691160789061387,-0.08672165687037688,-0.015724190860216054,-0.031273731777675805,0
60050,-0.18691160789061387,-0.08672165687037688,-0.015724190860216054,-0.031273731777675805,0
04001,-0.18691160789061387,-0.08672165687037688,-0.015724190860216054,-0.031273731777675805,0
04003,-0.18691160789061387,-0.08672165687037688,-0.015724190860216054,-0.031273731777675805,0
04005,-0.18691160789061387,-0.08672165687037688,-0.015724190860216054,-0.031273731777675805,0
04007,-0.2151643917823299,-0.12309106773115705,-0.024547246251397568,0.967271770073548,4
04009,-0.18691160789061387,-0.08672165687037686,-0.015724190860216054,-0.03127373177767581,0
04011,-0.2208775349489456,0.10480707963598618,-0.1890528700813941,0.9337889181016408,4
04012,0.8108279520016669,-0.036011717508043675,0.013937856657771329,-0.0012573407214758591,1
04013,0.7906878808648863,0.10654775305121192,-0.09037581648555894,0.0027092380599364483,1
04015,0.8108279520016669,-0.036011717508043675,0.013937856657771324,-0.001257340721475876,1
04017,-0.18691160789061398,-0.08672165687037693,-0.015724190860216057,-0.03127373177767584,0
04019,0.8105974317265366,-0.029470640582704183,0.00917345680757443,-0.0010692175991439462,1
04021,-0.2151643917823299,-0.1230910677311571,-0.024547246251397783,0.9672717700735476,4
04023,0.8108279520016669,-0.036011717508043724,0.013937856657771308,-0.0012573407214759409,1
04025,-0.18691160789061398,-0.08672165687037693,-0.015724190860216064,-0.03127373177767584,0
04027,-0.18691160789061398,-0.08672165687037693,-0.015724190860216064,-0.03127373177767584,0
06001,0.7028539146340448,0.19711831182370293,0.3391403547965721,0.007711516323043626,1
06003,-0.18691160789061398,-0.08672165687037693,-0.01572419086021606,-0.03127373177767584,0
06005,-0.18691160789061398,-0.08672165687037693,-0.01572419086021606,-0.03127373177767584,0
06007,-0.18691160789061398,-0.08672165687037693,-0.01572419086021606,-0.03127373177767584,0
06009,-0.18691160789061398,-0.08672165687037693,-0.01572419086021606,-0.03127373177767584,0
06011,-0.18691160789061398,-0.08672165687037693,-0.01572419086021606,-0.03127373177767584,0
06013,-0.20238898535524075,0.7345266503590158,-0.5853290088958183,-0.0070373440999845485,3
06015,-0.18691160789061398,-0.08672165687037693,-0.01572419086021606,-0.03127373177767584,0
06017,-0.18691160789061398,-0.08672165687037693,-0.01572419086021606,-0.03127373177767584,0
06019,-0.24167285473167455,0.4989057549980119,0.7924113008570132,-0.0046178799723931505,2
06021,-0.18691160789061398,-0.08672165687037693,-0.015724190860216057,-0.03127373177767584,0
06023,-0.18691160789061398,-0.08672165687037693,-0.015724190860216057,-0.03127373177767584,0
06025,-0.18691160789061398,-0.08672165687037693,-0.015724190860216057,-0.03127373177767584,0
06027,-0.18691160789061398,-0.08672165687037693,-0.015724190860216057,-0.03127373177767583,0
06029,-0.21130210233288002,0.7210603134681725,-0.6038421630110082,-0.004158667800170228,3
06031,-0.19778460580061671,-0.10518108136104272,-0.0198592423168519,-0.056272832599654966,0
06033,-0.2113347652533392,0.7211427157899786,-0.6038880196032315,-0.00792369164903578,3
06035,-0.18691160789061398,-0.08672165687037693,-0.01572419086021606,-0.031273731777675826,0
